Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Dayofweek,Predicted_Sales,Stock,Risk
28,2011-08-19,1200019.74,0,91.74,3.743,129.2405806,13.503,8,4,1205173.8771999986,1320021.7140000002,Overstock
28,2011-08-26,1166479.51,0,94.61,3.74,129.2832581,13.503,8,4,1182511.261700001,1283127.4610000001,Overstock
28,2011-09-02,1468871.49,0,93.66,3.798,129.3259355,13.503,9,4,1348220.160599999,1615758.6390000002,Overstock
28,2011-09-09,1310087.0,1,88.0,3.913,129.3686129,13.503,9,4,1307255.5500999994,1441095.7000000002,Overstock
28,2011-09-16,1159212.1,0,76.36,3.918,129.4306,13.503,9,4,1171258.899099999,1275133.3100000003,Overstock
28,2011-09-23,1109105.92,0,82.95,3.789,129.5183333,13.503,9,4,1148751.061300001,1220016.512,Overstock
28,2011-09-30,1120731.76,0,83.26,3.877,129.6060667,13.503,9,4,1140020.0848000015,1232804.9360000002,Overstock
28,2011-10-07,1557314.58,0,70.44,3.827,129.6938,12.89,10,4,1416842.0045999992,1713046.0380000002,Overstock
28,2011-10-14,1220984.94,0,67.31,3.805,129.7706452,12.89,10,4,1232517.1278999988,1343083.4340000001,Overstock
28,2011-10-21,1203172.05,0,73.05,3.842,129.7821613,12.89,10,4,1272256.5088999986,1323489.2550000001,Overstock
28,2011-10-28,1242746.06,0,67.41,3.727,129.7936774,12.89,10,4,1241297.5777000005,1367020.6660000002,Overstock
28,2011-11-04,1576654.67,0,59.77,3.828,129.8051935,12.89,11,4,1499688.5915999997,1734320.137,Overstock
28,2011-11-11,1402654.95,0,48.76,3.824,129.8167097,12.89,11,4,1460177.754100001,1542920.445,Overstock
28,2011-11-18,1255081.22,0,54.2,3.813,129.8268333,12.89,11,4,1391944.8012999997,1380589.3420000002,Understock
28,2011-11-25,1929738.27,1,53.25,3.622,129.8364,12.89,11,4,1750840.7249000007,2122712.097,Overstock
28,2011-12-02,1368130.35,0,52.5,3.701,129.8459667,12.89,12,4,1473637.8316999981,1504943.3850000002,Overstock
28,2011-12-09,1467024.3,0,42.17,3.644,129.8555333,12.89,12,4,1472485.113199999,1613726.7300000002,Overstock
28,2011-12-16,1429954.66,0,43.29,3.6,129.8980645,12.89,12,4,1468536.7930999983,1572950.126,Overstock
28,2011-12-23,1796203.51,0,45.4,3.541,129.9845484,12.89,12,4,1657003.4769999995,1975823.8610000003,Overstock
28,2011-12-30,1270036.53,1,44.64,3.428,130.0710323,12.89,12,4,1431608.9100000006,1397040.1830000002,Understock
28,2012-01-06,1466046.07,0,50.43,3.599,130.1575161,12.187,1,4,1346203.3774999983,1612650.6770000001,Overstock
28,2012-01-13,1161190.29,0,48.07,3.657,130.244,12.187,1,4,1159142.4633000018,1277309.3190000001,Overstock
28,2012-01-20,1129540.48,0,46.2,3.66,130.2792258,12.187,1,4,1158700.570400001,1242494.5280000002,Overstock
28,2012-01-27,1132948.48,0,50.43,3.675,130.3144516,12.187,1,4,1196602.3604000004,1246243.328,Overstock
28,2012-02-03,1531599.44,0,50.58,3.702,130.3496774,12.187,2,4,1500824.7463999994,1684759.384,Overstock
28,2012-02-10,1572966.15,1,52.27,3.722,130.3849032,12.187,2,4,1535888.5688000012,1730262.7650000001,Overstock
28,2012-02-17,1501503.68,0,51.8,3.781,130.4546207,12.187,2,4,1507307.903100002,1651654.048,Overstock
28,2012-02-24,1323487.91,0,53.13,3.95,130.5502069,12.187,2,4,1402923.870299999,1455836.7010000001,Overstock
28,2012-03-02,1451740.57,0,52.27,4.178,130.6457931,12.187,3,4,1478968.9194999977,1596914.627,Overstock
28,2012-03-09,1680764.06,0,54.54,4.25,130.7413793,12.187,3,4,1550598.3203000007,1848840.4660000002,Overstock
28,2012-03-16,1337875.49,0,64.44,4.273,130.8261935,12.187,3,4,1319928.2772999986,1471663.039,Overstock
28,2012-03-23,1216059.41,0,56.26,4.038,130.8966452,12.187,3,4,1298111.3232999982,1337665.351,Overstock
28,2012-03-30,1209524.11,0,64.36,4.294,130.9670968,12.187,3,4,1251778.8472999996,1330476.5210000002,Overstock
28,2012-04-06,1559592.79,0,64.05,4.121,131.0375484,11.627,4,4,1440600.2827000013,1715552.0690000001,Overstock
28,2012-04-13,1290684.95,0,64.28,4.254,131.108,11.627,4,4,1309553.5280000018,1419753.445,Overstock
28,2012-04-20,1180797.2,0,66.73,4.222,131.1173333,11.627,4,4,1208454.6561000012,1298876.9200000002,Overstock
28,2012-04-27,1170456.16,0,77.99,4.193,131.1266667,11.627,4,4,1197681.492299999,1287501.776,Overstock
28,2012-05-04,1450628.85,0,76.03,4.171,131.136,11.627,5,4,1370677.5989999985,1595691.7350000003,Overstock
28,2012-05-11,1264575.18,0,77.27,4.186,131.1453333,11.627,5,4,1271897.7741000017,1391032.698,Overstock
28,2012-05-18,1213310.45,0,84.51,4.11,131.0983226,11.627,5,4,1234225.0110000009,1334641.495,Overstock
28,2012-05-25,1151214.41,0,83.84,4.293,131.0287742,11.627,5,4,1184753.4197999989,1266335.851,Overstock
28,2012-06-01,1245480.95,0,78.11,4.277,130.9592258,11.627,6,4,1240355.9333000006,1370029.0450000002,Overstock
28,2012-06-08,1440687.69,0,84.83,4.103,130.8896774,11.627,6,4,1337585.8788999997,1584756.459,Overstock
28,2012-06-15,1229760.97,0,85.94,4.144,130.8295333,11.627,6,4,1238839.9369999995,1352737.067,Overstock
28,2012-06-22,1180671.55,0,91.61,4.014,130.7929,11.627,6,4,1179385.0700999992,1298738.705,Overstock
28,2012-06-29,1129031.98,0,90.47,3.875,130.7562667,11.627,6,4,1187175.9962000002,1241935.178,Overstock
28,2012-07-06,1500863.54,0,89.13,3.765,130.7196333,10.926,7,4,1404539.4983000017,1650949.894,Overstock
28,2012-07-13,1179915.04,0,95.61,3.723,130.683,10.926,7,4,1188182.8978000015,1297906.5440000002,Overstock
28,2012-07-20,1149427.48,0,85.53,3.726,130.7012903,10.926,7,4,1220578.8872000007,1264370.2280000001,Overstock
28,2012-07-27,1135035.09,0,93.47,3.769,130.7195806,10.926,7,4,1193534.315700002,1248538.5990000002,Overstock
28,2012-08-03,1376520.1,0,88.16,3.76,130.737871,10.926,8,4,1358460.3027999985,1514172.1100000003,Overstock
28,2012-08-10,1269113.41,0,95.91,3.811,130.7561613,10.926,8,4,1247092.7772999986,1396024.751,Overstock
28,2012-08-17,1184198.41,0,94.87,4.002,130.7909677,10.926,8,4,1198149.9211999981,1302618.251,Overstock
28,2012-08-24,1199309.59,0,85.32,4.055,130.8381613,10.926,8,4,1236961.9622000016,1319240.549,Overstock
28,2012-08-31,1227118.75,0,89.78,4.093,130.8853548,10.926,8,4,1270371.7275,1349830.625,Overstock
28,2012-09-07,1469693.99,1,88.52,4.124,130.9325484,10.926,9,4,1388043.4352999986,1616663.3890000002,Overstock
28,2012-09-14,1124660.77,0,83.64,4.133,130.9776667,10.926,9,4,1139216.2709999993,1237126.847,Overstock
28,2012-09-21,1135340.19,0,82.97,4.125,131.0103333,10.926,9,4,1155366.6572999987,1248874.209,Overstock
28,2012-09-28,1129508.61,0,81.22,3.966,131.043,10.926,9,4,1175107.9280999997,1242459.4710000001,Overstock
28,2012-10-05,1462941.03,0,81.61,3.966,131.0756667,10.199,10,4,1379600.5993000004,1609235.1330000001,Overstock
28,2012-10-12,1205536.71,0,71.74,4.468,131.1083333,10.199,10,4,1217099.1560999984,1326090.381,Overstock
28,2012-10-19,1143724.48,0,68.66,4.449,131.1499677,10.199,10,4,1194339.3958000005,1258096.928,Overstock
28,2012-10-26,1213860.61,0,65.95,4.301,131.1930968,10.199,10,4,1211853.4161999999,1335246.6710000003,Overstock
29,2010-02-05,538634.46,0,24.36,2.788,131.5279032,10.064,2,4,530002.0530000004,592497.906,Overstock
29,2010-02-12,529672.95,1,28.14,2.771,131.5866129,10.064,2,4,528807.5341000005,582640.245,Overstock
29,2010-02-19,542399.07,0,31.96,2.747,131.637,10.064,2,4,529311.4069000002,596638.977,Overstock
29,2010-02-26,488417.61,0,35.98,2.753,131.686,10.064,2,4,505803.0776999997,537259.371,Overstock
29,2010-03-05,535087.91,0,36.82,2.766,131.735,10.064,3,4,527138.5255999992,588596.7010000001,Overstock
29,2010-03-12,519042.49,0,43.43,2.805,131.784,10.064,3,4,525922.5908000005,570946.7390000001,Overstock
29,2010-03-19,496851.6,0,46.03,2.834,131.8242903,10.064,3,4,516332.482500001,546536.76,Overstock
29,2010-03-26,552985.34,0,48.56,2.831,131.863129,10.064,3,4,539475.078300001,608283.8740000001,Overstock
29,2010-04-02,599629.25,0,44.96,2.826,131.9019677,10.16,4,4,573469.6584,659592.175,Overstock
29,2010-04-09,569937.23,0,57.06,2.849,131.9408065,10.16,4,4,555895.9636999995,626930.953,Overstock
29,2010-04-16,509100.84,0,51.14,2.885,131.9809,10.16,4,4,514474.6862000005,560010.9240000001,Overstock
29,2010-04-23,505329.66,0,51.04,2.895,132.0226667,10.16,4,4,510000.5196999993,555862.626,Overstock
29,2010-04-30,501013.47,0,50.96,2.935,132.0644333,10.16,4,4,504127.8815999996,551114.817,Overstock
29,2010-05-07,568497.35,0,63.81,2.981,132.1062,10.16,5,4,559965.2044000006,625347.0850000001,Overstock
29,2010-05-14,518940.88,0,50.99,2.983,132.152129,10.16,5,4,513712.3709000004,570834.968,Overstock
29,2010-05-21,502021.82,0,59.99,2.961,132.2230323,10.16,5,4,515371.2981000002,552224.0020000001,Overstock
29,2010-05-28,577627.66,0,65.64,2.906,132.2939355,10.16,5,4,569081.7750999989,635390.4260000001,Overstock
29,2010-06-04,588017.66,0,69.49,2.857,132.3648387,10.16,6,4,583673.573999999,646819.4260000001,Overstock
29,2010-06-11,540716.58,0,65.01,2.83,132.4357419,10.16,6,4,553065.8280999993,594788.238,Overstock
29,2010-06-18,558731.74,0,67.13,2.805,132.4733333,10.16,6,4,561206.6450000003,614604.914,Overstock
29,2010-06-25,585548.79,0,74.37,2.81,132.4976,10.16,6,4,571269.2147999995,644103.6690000001,Overstock
29,2010-07-02,581473.55,0,72.88,2.815,132.5218667,10.409,7,4,566467.9347999991,639620.9050000001,Overstock
29,2010-07-09,563449.43,0,79.22,2.806,132.5461333,10.409,7,4,550942.1435999997,619794.3730000001,Overstock
29,2010-07-16,512292.01,0,76.3,2.796,132.5667742,10.409,7,4,514112.40930000006,563521.211,Overstock
29,2010-07-23,506502.09,0,76.91,2.784,132.5825806,10.409,7,4,510224.1901000009,557152.2990000001,Overstock
29,2010-07-30,509872.77,0,76.35,2.792,132.5983871,10.409,7,4,510834.85400000046,560860.047,Overstock
29,2010-08-06,519787.93,0,74.37,2.792,132.6141935,10.409,8,4,522460.3354999998,571766.723,Overstock
29,2010-08-13,495269.0,0,74.75,2.81,132.63,10.409,8,4,509779.1628999998,544795.9,Overstock
29,2010-08-20,531640.19,0,73.21,2.796,132.6616129,10.409,8,4,528131.5324999996,584804.209,Overstock
29,2010-08-27,545766.13,0,68.99,2.77,132.6932258,10.409,8,4,537462.5671000006,600342.743,Overstock
29,2010-09-03,579272.38,0,75.85,2.735,132.7248387,10.409,9,4,545681.0078000005,637199.618,Overstock
29,2010-09-10,491290.37,1,68.6,2.717,132.7564516,10.409,9,4,493274.7649999996,540419.407,Overstock
29,2010-09-17,463752.89,0,62.49,2.716,132.7670667,10.409,9,4,469473.67449999996,510128.17900000006,Overstock
29,2010-09-24,465338.41,0,65.14,2.718,132.7619333,10.409,9,4,471513.3582999994,511872.251,Overstock
29,2010-10-01,474698.01,0,69.31,2.717,132.7568,10.524,10,4,483313.8565999999,522167.81100000005,Overstock
29,2010-10-08,530059.06,0,56.32,2.776,132.7516667,10.524,10,4,518353.9714,583064.9660000001,Overstock
29,2010-10-15,483011.69,0,55.23,2.878,132.7633548,10.524,10,4,492820.37459999963,531312.859,Overstock
29,2010-10-22,505221.17,0,50.24,2.919,132.8170968,10.524,10,4,504298.7637000006,555743.287,Overstock
29,2010-10-29,527058.59,0,57.73,2.938,132.8708387,10.524,10,4,517781.28180000075,579764.449,Overstock
29,2010-11-05,521002.97,0,44.34,2.938,132.9245806,10.524,11,4,548096.1184999997,573103.267,Overstock
29,2010-11-12,524450.7,0,44.42,2.961,132.9783226,10.524,11,4,549705.7000000004,576895.77,Overstock
29,2010-11-19,508174.55,0,48.62,3.03,132.9172,10.524,11,4,546830.4387999993,558992.005,Overstock
29,2010-11-26,975268.91,1,44.61,3.07,132.8369333,10.524,11,4,853959.3836999984,1072795.8010000002,Overstock
29,2010-12-03,642678.53,0,39.42,3.065,132.7566667,10.524,12,4,738612.4420000005,706946.383,Understock
29,2010-12-10,713834.74,0,28.43,3.132,132.6764,10.524,12,4,758240.4038000004,785218.214,Overstock
29,2010-12-17,850538.25,0,30.46,3.139,132.6804516,10.524,12,4,854091.4960999999,935592.0750000001,Overstock
29,2010-12-24,1130926.79,0,29.76,3.15,132.7477419,10.524,12,4,995770.3322000012,1244019.469,Overstock
29,2010-12-31,465992.02,1,28.49,3.177,132.8150323,10.524,12,4,641068.2422000007,512591.22200000007,Understock
29,2011-01-07,455952.18,0,32.56,3.193,132.8823226,10.256,1,4,455010.86039999983,501547.39800000004,Overstock
29,2011-01-14,426905.26,0,24.76,3.215,132.9510645,10.256,1,4,432619.21389999986,469595.786,Overstock
29,2011-01-21,445134.15,0,26.8,3.232,133.0285161,10.256,1,4,441229.8528999995,489647.56500000006,Overstock
29,2011-01-28,410426.97,0,20.61,3.243,133.1059677,10.256,1,4,424361.7541999995,451469.667,Overstock
29,2011-02-04,504126.89,0,26.39,3.24,133.1834194,10.256,2,4,508889.53020000027,554539.579,Overstock
29,2011-02-11,550387.78,1,28.89,3.255,133.260871,10.256,2,4,532745.8441000003,605426.5580000001,Overstock
29,2011-02-18,542529.21,0,35.34,3.263,133.3701429,10.256,2,4,525357.6757000005,596782.131,Overstock
29,2011-02-25,483660.15,0,30.23,3.281,133.4921429,10.256,2,4,499458.37209999963,532026.165,Overstock
29,2011-03-04,536031.67,0,33.52,3.437,133.6141429,10.256,3,4,519802.0587000004,589634.837,Overstock
29,2011-03-11,493430.45,0,41.42,3.6,133.7361429,10.256,3,4,493964.55910000036,542773.4950000001,Overstock
29,2011-03-18,493653.43,0,43.38,3.634,133.8492258,10.256,3,4,494089.4104999999,543018.773,Overstock
29,2011-03-25,478773.05,0,38.77,3.624,133.9587419,10.256,3,4,485268.1549999997,526650.355,Overstock
29,2011-04-01,475615.26,0,36.04,3.638,134.0682581,9.966,4,4,490782.9237999998,523176.7860000001,Overstock
29,2011-04-08,505304.33,0,44.42,3.72,134.1777742,9.966,4,4,511485.8533999992,555834.763,Overstock
29,2011-04-15,518245.97,0,48.88,3.823,134.2784667,9.966,4,4,521177.5296999994,570070.567,Overstock
29,2011-04-22,589252.69,0,47.76,3.919,134.3571,9.966,4,4,565335.4459999993,648177.959,Overstock
29,2011-04-29,493078.64,0,57.2,3.988,134.4357333,9.966,4,4,507936.7704000002,542386.5040000001,Overstock
29,2011-05-06,534372.53,0,53.63,4.078,134.5143667,9.966,5,4,526130.0799000006,587809.783,Overstock
29,2011-05-13,549551.02,0,57.71,4.095,134.593,9.966,5,4,532764.6551000006,604506.1220000001,Overstock
29,2011-05-20,492932.51,0,58.56,4.101,134.6803871,9.966,5,4,510469.99900000007,542225.761,Overstock
29,2011-05-27,550735.64,0,62.59,4.034,134.7677742,9.966,5,4,544848.1308000004,605809.204,Overstock
29,2011-06-03,598251.57,0,70.09,3.973,134.8551613,9.966,6,4,577512.7735000001,658076.727,Overstock
29,2011-06-10,558431.44,0,69.53,3.924,134.9425484,9.966,6,4,559983.6396999997,614274.584,Overstock
29,2011-06-17,536914.17,0,63.97,3.873,135.0837333,9.966,6,4,539285.3713000009,590605.587,Overstock
29,2011-06-24,545368.17,0,68.53,3.851,135.2652667,9.966,6,4,546806.1598000008,599904.9870000001,Overstock
29,2011-07-01,567114.6,0,70.8,3.815,135.4468,9.863,7,4,554319.8051000006,623826.06,Overstock
29,2011-07-08,547586.07,0,74.22,3.784,135.6283333,9.863,7,4,533433.7713000003,602344.677,Overstock
29,2011-07-15,505246.15,0,75.2,3.827,135.7837419,9.863,7,4,505548.7555999995,555770.765,Overstock
29,2011-07-22,507335.75,0,77.79,3.882,135.8738387,9.863,7,4,510292.7964999998,558069.3250000001,Overstock
29,2011-07-29,474653.06,0,75.32,3.898,135.9639355,9.863,7,4,485194.09010000015,522118.36600000004,Overstock
29,2011-08-05,503486.37,0,75.33,3.903,136.0540323,9.863,8,4,490266.89089999965,553835.007,Overstock
29,2011-08-12,471311.5,0,74.69,3.88,136.144129,9.863,8,4,481708.3121999999,518442.65,Overstock
29,2011-08-19,498056.0,0,71.3,3.82,136.183129,9.863,8,4,517742.8829999998,547861.6000000001,Overstock
29,2011-08-26,608294.98,0,72.22,3.796,136.2136129,9.863,8,4,553743.5627999993,669124.478,Overstock
29,2011-09-02,497085.91,0,69.16,3.784,136.2440968,9.863,9,4,493783.5949999994,546794.501,Overstock
29,2011-09-09,505406.72,1,69.14,3.809,136.2745806,9.863,9,4,504070.0139999994,555947.392,Overstock
29,2011-09-16,474129.35,0,68.08,3.809,136.3145,9.863,9,4,481647.58170000045,521542.28500000003,Overstock
29,2011-09-23,475696.37,0,62.36,3.758,136.367,9.863,9,4,476299.59739999974,523266.00700000004,Overstock
29,2011-09-30,446516.26,0,69.78,3.684,136.4195,9.863,9,4,468459.596,491167.88600000006,Overstock
29,2011-10-07,514993.0,0,56.44,3.633,136.472,9.357,10,4,514893.8966,566492.3,Overstock
29,2011-10-14,475776.45,0,62.63,3.583,136.5150968,9.357,10,4,482405.9494000003,523354.09500000003,Overstock
29,2011-10-21,505068.22,0,59.3,3.618,136.5017742,9.357,10,4,509799.0669999996,555575.042,Overstock
29,2011-10-28,515119.64,0,49.31,3.604,136.4884516,9.357,10,4,512536.6059000003,566631.604,Overstock
29,2011-11-04,620735.72,0,42.81,3.586,136.475129,9.357,11,4,641481.5272999994,682809.292,Overstock
29,2011-11-11,531600.62,0,47.8,3.57,136.4618065,9.357,11,4,551318.0905999993,584760.682,Overstock
29,2011-11-18,504601.29,0,50.62,3.571,136.4666667,9.357,11,4,532238.9983999995,555061.419,Overstock
29,2011-11-25,913165.19,1,46.28,3.536,136.4788,9.357,11,4,813785.215899999,1004481.709,Overstock
29,2011-12-02,579874.22,0,49.11,3.501,136.4909333,9.357,12,4,638277.8082999997,637861.642,Understock
29,2011-12-09,633240.53,0,45.35,3.47,136.5030667,9.357,12,4,684625.6444000002,696564.5830000001,Overstock
29,2011-12-16,736805.66,0,39.11,3.445,136.5335161,9.357,12,4,746600.2396999991,810486.2260000001,Overstock
29,2011-12-23,1016637.39,0,39.83,3.413,136.5883871,9.357,12,4,888317.3527999999,1118301.1290000002,Overstock
29,2011-12-30,551743.05,1,36.28,3.402,136.6432581,9.357,12,4,670532.4749999992,606917.3550000001,Understock
29,2012-01-06,469773.85,0,34.61,3.439,136.698129,8.988,1,4,459206.40440000035,516751.23500000004,Overstock
29,2012-01-13,444756.37,0,39.0,3.523,136.753,8.988,1,4,444307.57059999986,489232.00700000004,Overstock
29,2012-01-20,446863.31,0,29.16,3.542,136.8564194,8.988,1,4,444559.32019999996,491549.64100000006,Overstock
29,2012-01-27,395987.24,0,35.68,3.568,136.9598387,8.988,1,4,414057.1760999999,435585.96400000004,Overstock
29,2012-02-03,493159.35,0,40.58,3.633,137.0632581,8.988,2,4,492134.4744000005,542475.285,Overstock
29,2012-02-10,545840.05,1,35.68,3.655,137.1666774,8.988,2,4,536835.3298999994,600424.055,Overstock
29,2012-02-17,559606.91,0,36.25,3.703,137.2583103,8.988,2,4,535709.3072999993,615567.6010000001,Overstock
29,2012-02-24,488782.63,0,39.0,3.751,137.3411034,8.988,2,4,498690.936,537660.893,Overstock
29,2012-03-02,500801.72,0,37.47,3.827,137.4238966,8.988,3,4,508392.8591999994,550881.892,Overstock
29,2012-03-09,504750.35,0,41.72,3.876,137.5066897,8.988,3,4,499908.89550000033,555225.385,Overstock
29,2012-03-16,489293.72,0,46.06,3.867,137.5843871,8.988,3,4,495160.2696999996,538223.0920000001,Overstock
29,2012-03-23,517408.48,0,54.68,3.889,137.6552903,8.988,3,4,510982.8817999994,569149.328,Overstock
29,2012-03-30,504566.28,0,46.4,3.921,137.7261935,8.988,3,4,509099.2091000004,555022.908,Overstock
29,2012-04-06,633826.55,0,46.38,3.957,137.7970968,9.14,4,4,595743.0360999993,697209.2050000001,Overstock
29,2012-04-13,520493.83,0,49.89,4.025,137.868,9.14,4,4,518860.5179999992,572543.2130000001,Overstock
29,2012-04-20,525200.59,0,58.81,4.046,137.9230667,9.14,4,4,523043.61290000065,577720.649,Overstock
29,2012-04-27,497250.22,0,51.42,4.023,137.9781333,9.14,4,4,505800.10059999966,546975.242,Overstock
29,2012-05-04,504963.84,0,50.75,3.991,138.0332,9.14,5,4,509874.0633000007,555460.224,Overstock
29,2012-05-11,529707.87,0,56.72,3.947,138.0882667,9.14,5,4,530791.8886999995,582678.657,Overstock
29,2012-05-18,543706.04,0,61.9,3.899,138.1065806,9.14,5,4,545860.0319,598076.6440000001,Overstock
29,2012-05-25,549665.67,0,62.39,3.85,138.1101935,9.14,5,4,546655.6523000005,604632.2370000001,Overstock
29,2012-06-01,576252.35,0,70.01,3.798,138.1138065,9.14,6,4,573367.4183000006,633877.5850000001,Overstock
29,2012-06-08,554093.15,0,61.71,3.746,138.1174194,9.14,6,4,551510.5411999995,609502.4650000001,Overstock
29,2012-06-15,552338.76,0,66.56,3.683,138.1295333,9.14,6,4,552129.7285999998,607572.636,Overstock
29,2012-06-22,581854.5,0,70.61,3.629,138.1629,9.14,6,4,576538.8211000001,640039.9500000001,Overstock
29,2012-06-29,555954.13,0,70.99,3.577,138.1962667,9.14,6,4,564046.0075000004,611549.5430000001,Overstock
29,2012-07-06,578832.41,0,77.41,3.538,138.2296333,9.419,7,4,550423.542499999,636715.6510000001,Overstock
29,2012-07-13,514709.76,0,75.81,3.561,138.263,9.419,7,4,515205.45539999957,566180.736,Overstock
29,2012-07-20,506705.36,0,76.57,3.61,138.2331935,9.419,7,4,512488.88619999954,557375.8960000001,Overstock
29,2012-07-27,475158.24,0,73.52,3.701,138.2033871,9.419,7,4,494082.4053000001,522674.064,Overstock
29,2012-08-03,504754.74,0,72.99,3.698,138.1735806,9.419,8,4,507909.38879999967,555230.214,Overstock
29,2012-08-10,518628.42,0,76.74,3.772,138.1437742,9.419,8,4,508273.8818000006,570491.262,Overstock
29,2012-08-17,416881.66,0,74.92,3.84,138.1857097,9.419,8,4,446470.64339999954,458569.826,Overstock
29,2012-08-24,615026.15,0,70.42,3.874,138.2814516,9.419,8,4,574773.579299999,676528.7650000001,Overstock
29,2012-08-31,545844.91,0,71.93,3.884,138.3771935,9.419,8,4,548580.3665999989,600429.4010000001,Overstock
29,2012-09-07,540811.85,1,73.3,3.921,138.4729355,9.419,9,4,524114.6173000004,594893.035,Overstock
29,2012-09-14,475127.18,0,66.42,3.988,138.5673,9.419,9,4,482419.2523999996,522639.89800000004,Overstock
29,2012-09-21,489079.23,0,63.38,4.056,138.6534,9.419,9,4,489139.8153999994,537987.153,Overstock
29,2012-09-28,489674.23,0,62.17,4.018,138.7395,9.419,9,4,493287.9137999993,538641.653,Overstock
29,2012-10-05,520632.8,0,62.09,4.027,138.8256,9.151,10,4,511805.76179999934,572696.0800000001,Overstock
29,2012-10-12,513737.0,0,54.18,4.029,138.9117,9.151,10,4,515462.2119999997,565110.7000000001,Overstock
29,2012-10-19,516909.24,0,55.28,4.0,138.8336129,9.151,10,4,515559.8645000001,568600.164,Overstock
29,2012-10-26,534970.68,0,57.58,3.917,138.7281613,9.151,10,4,526746.544,588467.7480000001,Overstock
30,2010-02-05,465108.52,0,39.05,2.572,210.7526053,8.324,2,4,465967.8880000005,511619.3720000001,Overstock
30,2010-02-12,497374.57,1,37.77,2.548,210.8979935,8.324,2,4,487043.7199000003,547112.027,Overstock
30,2010-02-19,463513.26,0,39.75,2.514,210.9451605,8.324,2,4,465853.8318000002,509864.58600000007,Overstock
30,2010-02-26,472330.71,0,45.31,2.561,210.9759573,8.324,2,4,468336.6564000004,519563.7810000001,Overstock
30,2010-03-05,472591.07,0,48.61,2.625,211.0067542,8.324,3,4,464683.1869000002,519850.177,Overstock
30,2010-03-12,468189.93,0,57.1,2.667,211.037551,8.324,3,4,465709.8690999997,515008.923,Overstock
30,2010-03-19,445736.36,0,54.68,2.72,210.8733316,8.324,3,4,449919.6181999998,490309.99600000004,Overstock
30,2010-03-26,442457.35,0,51.66,2.732,210.6766095,8.324,3,4,446559.8239000006,486703.085,Overstock
30,2010-04-02,457884.06,0,64.12,2.719,210.4798874,8.2,4,4,457715.4091000003,503672.466,Overstock
30,2010-04-09,454800.96,0,65.74,2.77,210.2831653,8.2,4,4,456982.1301000006,500281.05600000004,Overstock
30,2010-04-16,471054.16,0,67.87,2.808,210.1495463,8.2,4,4,465849.3756999998,518159.576,Overstock
30,2010-04-23,462454.39,0,64.21,2.795,210.1000648,8.2,4,4,462046.9079000003,508699.8290000001,Overstock
30,2010-04-30,456140.34,0,66.93,2.78,210.0505833,8.2,4,4,459145.6738000007,501754.37400000007,Overstock
30,2010-05-07,457883.94,0,70.87,2.835,210.0011018,8.2,5,4,459222.98990000004,503672.33400000003,Overstock
30,2010-05-14,461868.09,0,73.08,2.854,209.9984585,8.2,5,4,460858.9492000004,508054.8990000001,Overstock
30,2010-05-21,455751.84,0,74.24,2.826,210.2768443,8.2,5,4,458369.96010000055,501327.0240000001,Overstock
30,2010-05-28,462474.16,0,80.94,2.759,210.5552301,8.2,5,4,459066.60849999957,508721.576,Overstock
30,2010-06-04,458343.7,0,82.68,2.705,210.833616,8.2,6,4,456226.00230000005,504178.07000000007,Overstock
30,2010-06-11,445530.16,0,83.51,2.668,211.1120018,8.2,6,4,448010.2932999998,490083.17600000004,Overstock
30,2010-06-18,447727.52,0,86.18,2.637,211.1096543,8.2,6,4,448862.02140000055,492500.27200000006,Overstock
30,2010-06-25,453210.24,0,87.01,2.653,210.9950134,8.2,6,4,452730.8567000002,498531.264,Overstock
30,2010-07-02,450337.47,0,82.29,2.669,210.8803726,8.099,7,4,448670.6516999994,495371.217,Overstock
30,2010-07-09,436293.4,0,81.67,2.642,210.7657317,8.099,7,4,440865.4949999995,479922.74000000005,Overstock
30,2010-07-16,438068.71,0,85.61,2.623,210.7577954,8.099,7,4,439017.9005000002,481875.58100000006,Overstock
30,2010-07-23,440491.33,0,87.17,2.608,210.8921319,8.099,7,4,441619.1140999994,484540.46300000005,Overstock
30,2010-07-30,437893.76,0,83.59,2.64,211.0264684,8.099,7,4,441730.78899999976,481683.13600000006,Overstock
30,2010-08-06,441407.06,0,90.3,2.627,211.1608049,8.099,8,4,442900.8857000001,485547.76600000006,Overstock
30,2010-08-13,444160.07,0,89.65,2.692,211.2951413,8.099,8,4,444731.4436000001,488576.07700000005,Overstock
30,2010-08-20,447139.8,0,89.58,2.664,211.2596586,8.099,8,4,446006.4336999998,491853.78,Overstock
30,2010-08-27,443810.78,0,86.2,2.619,211.2241759,8.099,8,4,443853.3896000004,488191.85800000007,Overstock
30,2010-09-03,461548.98,0,82.57,2.577,211.1886931,8.099,9,4,460672.4582999996,507703.878,Overstock
30,2010-09-10,455162.92,1,79.3,2.565,211.1532104,8.099,9,4,455281.2467000007,500679.212,Overstock
30,2010-09-17,462058.19,0,83.03,2.582,211.1806415,8.099,9,4,460595.1139999998,508264.009,Overstock
30,2010-09-24,448392.17,0,80.79,2.624,211.2552578,8.099,9,4,450298.48860000056,493231.38700000005,Overstock
